system:index,B2,B3,B4,B8,LAI,.geo
8_4339,1111.0,1450.0,1720.0,2502.0,1.7654154300689697,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4354,1006.0,1301.0,1618.0,2453.0,1.893342137336731,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4357,783.0,1000.0,1133.0,1578.0,1.8949130773544312,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4364,1040.0,1386.0,1531.0,1972.0,1.709436058998108,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4387,705.0,919.0,1267.0,1796.0,1.7035636901855469,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4388,800.0,1059.0,1206.0,1573.0,1.7533056735992432,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4397,923.0,1205.0,1341.0,1707.0,1.6105294227600098,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4404,583.0,803.0,1346.0,1531.0,1.9233468770980835,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4432,984.0,1293.0,1394.0,1743.0,1.6319135427474976,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4448,904.0,1244.0,1372.0,1747.0,1.7974258661270142,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4451,931.0,1230.0,1360.0,1732.0,1.7774412631988525,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4455,692.0,881.0,1253.0,1557.0,1.8300552368164062,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4464,852.0,1145.0,1260.0,1631.0,1.6201192140579224,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4471,914.0,1227.0,1470.0,1945.0,1.9414159059524536,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4486,1085.0,1482.0,1777.0,2522.0,1.6502764225006104,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4489,736.0,1013.0,1086.0,1611.0,1.7079604864120483,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4502,972.0,1293.0,1380.0,1704.0,1.8108103275299072,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4514,905.0,1236.0,1368.0,1711.0,1.7849586009979248,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4524,946.0,1231.0,1421.0,1830.0,1.8906924724578857,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4528,1061.0,1437.0,1724.0,2411.0,1.8632830381393433,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4545,894.0,1195.0,1367.0,1739.0,1.6644870042800903,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4558,1068.0,1452.0,1634.0,2087.0,1.652171015739441,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4559,770.0,938.0,1167.0,1561.0,1.793326497077942,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4562,692.0,950.0,1557.0,2258.0,1.7890359163284302,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4574,628.0,880.0,1079.0,1499.0,1.8890784978866577,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4575,1007.0,1370.0,1496.0,2072.0,1.8903201818466187,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4576,1042.0,1342.0,1470.0,1933.0,1.6444380283355713,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4577,984.0,1285.0,1435.0,1826.0,1.6075695753097534,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4578,1086.0,1311.0,1457.0,1877.0,1.7068290710449219,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4587,1135.0,1474.0,1797.0,2405.0,1.9149401187896729,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4635,1002.0,1282.0,1620.0,2452.0,1.733915090560913,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4637,789.0,1094.0,1346.0,1939.0,1.9479118585586548,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4641,903.0,1191.0,1424.0,1757.0,1.6319624185562134,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4651,1023.0,1333.0,1559.0,1984.0,1.899658203125,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4674,550.0,764.0,993.0,1373.0,1.8591448068618774,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4690,980.0,1259.0,1475.0,2138.0,1.7609467506408691,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4715,1003.0,1343.0,1484.0,1934.0,1.8653075695037842,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4736,906.0,1189.0,1360.0,1711.0,1.8498281240463257,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4746,920.0,1227.0,1399.0,1747.0,1.7972984313964844,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4747,935.0,1167.0,1367.0,1756.0,1.7583032846450806,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4766,664.0,901.0,1086.0,1568.0,1.9464068412780762,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4785,573.0,750.0,956.0,1328.0,1.6256390810012817,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4795,943.0,1217.0,1430.0,1736.0,1.6647722721099854,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4798,920.0,1210.0,1443.0,2271.0,1.8356602191925049,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4800,862.0,1160.0,1322.0,1680.0,1.639742374420166,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4844,918.0,1199.0,1366.0,1743.0,1.6753121614456177,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4856,825.0,1093.0,1315.0,1762.0,1.9495220184326172,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4860,848.0,1006.0,1245.0,1634.0,1.737436056137085,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4874,818.0,1134.0,1248.0,1754.0,1.8518683910369873,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4875,1000.0,1264.0,1360.0,1797.0,1.8662140369415283,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4880,612.0,834.0,946.0,1340.0,1.6437000036239624,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4887,921.0,1169.0,1347.0,1789.0,1.9103032350540161,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4896,916.0,1272.0,1363.0,1749.0,1.7556235790252686,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4903,841.0,1157.0,1383.0,1672.0,1.6723058223724365,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4929,904.0,1179.0,1288.0,1753.0,1.6533067226409912,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4945,920.0,1272.0,1394.0,1774.0,1.7682480812072754,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4950,918.0,1232.0,1348.0,1720.0,1.7382521629333496,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4951,861.0,1160.0,1382.0,2030.0,1.774421215057373,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4963,677.0,923.0,1263.0,1691.0,1.8284693956375122,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4975,1047.0,1490.0,1721.0,2550.0,1.9633413553237915,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_4976,879.0,1160.0,1286.0,1656.0,1.6298340559005737,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5031,885.0,1173.0,1358.0,1713.0,1.6863192319869995,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5038,877.0,1168.0,1372.0,1790.0,1.7635306119918823,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5045,839.0,1140.0,1577.0,2318.0,1.688950538635254,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5053,947.0,1208.0,1319.0,1676.0,1.623133659362793,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5091,991.0,1347.0,1635.0,2291.0,1.7645214796066284,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5096,1026.0,1433.0,1587.0,2032.0,1.707890510559082,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5098,576.0,784.0,914.0,1374.0,1.939281702041626,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5109,947.0,1279.0,1442.0,1769.0,1.9128451347351074,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5140,666.0,897.0,1340.0,1803.0,1.6120823621749878,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5149,996.0,1365.0,1532.0,1955.0,1.6704461574554443,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5162,691.0,955.0,1028.0,1515.0,1.6710209846496582,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5166,772.0,984.0,1126.0,1586.0,1.6707789897918701,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5178,721.0,1052.0,1198.0,1720.0,1.7080607414245605,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5196,954.0,1278.0,1456.0,1928.0,1.8090851306915283,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5204,855.0,1090.0,1238.0,1622.0,1.605642318725586,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5205,1011.0,1289.0,1397.0,1861.0,1.6884942054748535,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5206,950.0,1338.0,1487.0,1894.0,1.6690893173217773,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5207,836.0,1130.0,1306.0,1713.0,1.6556682586669922,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5208,896.0,1243.0,1378.0,1740.0,1.8081178665161133,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5232,1036.0,1395.0,1731.0,2605.0,1.620272159576416,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5262,960.0,1279.0,1420.0,1739.0,1.9078352451324463,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5276,856.0,1155.0,1330.0,1732.0,1.6498898267745972,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5279,932.0,1249.0,1330.0,1668.0,1.6137456893920898,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5295,494.0,700.0,884.0,1333.0,1.706799030303955,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5307,827.0,1091.0,1236.0,1693.0,1.914214015007019,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5317,1044.0,1456.0,1682.0,2390.0,1.6535906791687012,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5338,516.0,725.0,819.0,1203.0,1.6479579210281372,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5345,820.0,1140.0,1298.0,1775.0,1.9500153064727783,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5365,616.0,879.0,998.0,1460.0,1.8103458881378174,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5416,962.0,1161.0,1352.0,2002.0,1.6157078742980957,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5418,994.0,1313.0,1500.0,1868.0,1.7160662412643433,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5442,510.0,660.0,1121.0,1416.0,1.811578631401062,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5445,690.0,926.0,1148.0,1580.0,1.6908602714538574,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5482,977.0,1278.0,1442.0,1813.0,1.7904936075210571,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5483,886.0,1283.0,1597.0,2158.0,1.933821439743042,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5508,982.0,1305.0,1425.0,1816.0,1.7390345335006714,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5520,851.0,1123.0,1301.0,1654.0,1.8292231559753418,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5538,1031.0,1358.0,1766.0,2539.0,1.805860161781311,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5541,734.0,1041.0,1165.0,1657.0,1.910894513130188,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5559,509.0,766.0,1131.0,1637.0,1.6665444374084473,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5566,769.0,1095.0,1260.0,1756.0,1.9291075468063354,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5609,1014.0,1348.0,1713.0,2272.0,1.6792594194412231,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5615,1193.0,1412.0,1581.0,1985.0,1.701573133468628,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5639,546.0,753.0,837.0,1229.0,1.6737619638442993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5655,965.0,1279.0,1415.0,1850.0,1.8841357231140137,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5656,969.0,1259.0,1494.0,1898.0,1.8515236377716064,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5668,975.0,1259.0,1351.0,1720.0,1.8893353939056396,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5671,916.0,1214.0,1336.0,1713.0,1.683929681777954,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5685,1220.0,1689.0,1849.0,2242.0,1.9669609069824219,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5689,814.0,1088.0,1305.0,1900.0,1.8704551458358765,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5699,1025.0,1376.0,1582.0,2006.0,1.7842389345169067,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5706,518.0,756.0,888.0,1266.0,1.78847074508667,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5718,813.0,1171.0,1257.0,1728.0,1.872408390045166,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5722,610.0,863.0,1012.0,1397.0,1.6881860494613647,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5738,794.0,1094.0,1209.0,1714.0,1.857539176940918,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5740,972.0,1321.0,1492.0,1855.0,1.7236417531967163,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5743,532.0,700.0,968.0,1356.0,1.921283483505249,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5747,497.0,682.0,1052.0,1799.0,1.717807412147522,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5753,819.0,1112.0,1323.0,1797.0,1.711653470993042,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5754,925.0,1209.0,1393.0,1645.0,1.6898088455200195,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5771,909.0,1214.0,1414.0,1740.0,1.7210028171539307,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5784,1206.0,1387.0,1826.0,2385.0,1.7055528163909912,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5785,1291.0,1579.0,1799.0,2537.0,1.7385801076889038,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5786,1007.0,1323.0,1429.0,1830.0,1.6474862098693848,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5787,1071.0,1376.0,1682.0,2308.0,1.6860922574996948,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5800,603.0,869.0,1262.0,1925.0,1.669151782989502,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5813,860.0,1172.0,1304.0,1730.0,1.75946843624115,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5841,1091.0,1439.0,1553.0,2086.0,1.7417560815811157,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5875,597.0,799.0,1357.0,2053.0,1.9262217283248901,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5881,1172.0,1484.0,1687.0,2219.0,1.8537883758544922,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5882,974.0,1280.0,1462.0,1931.0,1.8177220821380615,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5901,510.0,702.0,899.0,1237.0,1.6200549602508545,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5902,1006.0,1334.0,1480.0,1867.0,1.6101280450820923,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5905,886.0,1142.0,1365.0,1716.0,1.7251533269882202,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5907,994.0,1299.0,1796.0,2153.0,1.8130309581756592,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5911,1150.0,1527.0,1807.0,2401.0,1.7867251634597778,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5933,951.0,1242.0,1399.0,1757.0,1.7770401239395142,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5944,935.0,1281.0,1430.0,1775.0,1.9021471738815308,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5950,700.0,986.0,1136.0,1642.0,1.7566649913787842,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5953,628.0,894.0,1077.0,1632.0,1.817206621170044,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5982,788.0,994.0,1231.0,1701.0,1.8655904531478882,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5991,921.0,1268.0,1388.0,1752.0,1.9232666492462158,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_5997,775.0,941.0,1095.0,1456.0,1.7345291376113892,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6011,606.0,864.0,1012.0,1437.0,1.6640644073486328,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6018,1023.0,1373.0,1498.0,1939.0,1.7028005123138428,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6028,958.0,1280.0,1404.0,1792.0,1.8589286804199219,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6045,916.0,1241.0,1423.0,1825.0,1.9727314710617065,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6046,970.0,1298.0,1509.0,1801.0,1.9090389013290405,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6086,1006.0,1348.0,1465.0,1832.0,1.8965356349945068,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6089,750.0,973.0,1014.0,1426.0,1.6396470069885254,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6095,993.0,1254.0,1454.0,1958.0,1.93605375289917,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6097,899.0,1186.0,1293.0,1638.0,1.647769570350647,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6111,881.0,1190.0,1250.0,1678.0,1.7701988220214844,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6125,913.0,1173.0,1352.0,1799.0,1.6942180395126343,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6144,1044.0,1426.0,1576.0,2060.0,1.6015207767486572,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6202,957.0,1307.0,1481.0,1858.0,1.8201466798782349,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6207,696.0,953.0,1082.0,1479.0,1.698740005493164,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6219,1145.0,1454.0,1653.0,2089.0,1.6883702278137207,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6230,1033.0,1399.0,1546.0,2070.0,1.7655224800109863,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6232,837.0,1052.0,1198.0,1627.0,1.6655932664871216,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6245,1040.0,1282.0,1607.0,1999.0,1.7461367845535278,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6252,828.0,1083.0,1331.0,1847.0,1.9168996810913086,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6253,871.0,1133.0,1326.0,1787.0,1.6736599206924438,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6257,958.0,1312.0,1430.0,1801.0,1.6956431865692139,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6280,599.0,772.0,909.0,1301.0,1.7545702457427979,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6294,1107.0,1428.0,1558.0,2035.0,1.7406905889511108,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6338,817.0,1089.0,1125.0,1644.0,1.645713448524475,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6354,1125.0,1521.0,1635.0,2225.0,1.9658873081207275,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6377,489.0,694.0,864.0,1225.0,1.944318413734436,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6383,676.0,973.0,1087.0,1708.0,1.7544968128204346,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6384,833.0,1087.0,1220.0,1559.0,1.7811164855957031,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6398,839.0,1068.0,1266.0,1760.0,1.8548052310943604,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6415,906.0,1124.0,1245.0,1607.0,1.7283962965011597,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6428,968.0,1330.0,1647.0,2463.0,1.949241280555725,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6454,937.0,1203.0,1398.0,1789.0,1.9058712720870972,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6480,984.0,1345.0,1517.0,1922.0,1.938056230545044,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6484,1121.0,1548.0,1665.0,2466.0,1.7374287843704224,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6513,1017.0,1364.0,1521.0,1877.0,1.6184191703796387,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6529,1088.0,1408.0,1560.0,2104.0,1.8551783561706543,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6534,728.0,1011.0,1214.0,1713.0,1.7324978113174438,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6555,916.0,1216.0,1361.0,1724.0,1.6236907243728638,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6560,1064.0,1279.0,1491.0,2078.0,1.6714105606079102,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6567,576.0,828.0,938.0,1378.0,1.6148930788040161,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6590,959.0,1196.0,1381.0,1897.0,1.895869493484497,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6602,1160.0,1524.0,1757.0,2218.0,1.7583937644958496,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6613,975.0,1173.0,1234.0,1593.0,1.7027310132980347,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6615,1001.0,1266.0,1390.0,1889.0,1.9010043144226074,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6645,761.0,1022.0,1143.0,1549.0,1.752903938293457,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6646,917.0,1213.0,1308.0,1772.0,1.8826258182525635,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6647,1246.0,1652.0,1658.0,2203.0,1.7937995195388794,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6658,909.0,1200.0,1597.0,2443.0,1.7438863515853882,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6678,1095.0,1371.0,1494.0,2068.0,1.9279447793960571,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6686,1088.0,1476.0,1639.0,2105.0,1.8535581827163696,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6712,491.0,684.0,868.0,1285.0,1.8640613555908203,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6719,885.0,1225.0,1364.0,1720.0,1.6324621438980103,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6750,940.0,1257.0,1363.0,1749.0,1.6901819705963135,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6751,1090.0,1561.0,1682.0,2286.0,1.941245436668396,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6755,884.0,1084.0,1202.0,1562.0,1.8834502696990967,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6760,882.0,1212.0,1311.0,1701.0,1.6385834217071533,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6772,658.0,808.0,1213.0,1858.0,1.9264105558395386,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6815,1027.0,1309.0,1483.0,1930.0,1.9327187538146973,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6835,860.0,1099.0,1235.0,1565.0,1.7776439189910889,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6848,918.0,1264.0,1250.0,1655.0,1.7172212600708008,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6915,851.0,1076.0,1237.0,1567.0,1.8311283588409424,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6929,1132.0,1469.0,1626.0,2080.0,1.878936767578125,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6932,915.0,1146.0,1398.0,2297.0,1.838501214981079,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6951,861.0,1090.0,1272.0,1696.0,1.6744612455368042,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6957,1242.0,1680.0,1686.0,2456.0,1.6773076057434082,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_6984,1059.0,1395.0,1529.0,2094.0,1.8868954181671143,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7016,831.0,1111.0,1242.0,1680.0,1.6745527982711792,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7018,886.0,1159.0,1354.0,1717.0,1.6688899993896484,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7061,905.0,1184.0,1327.0,1695.0,1.6215953826904297,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7077,1247.0,1626.0,1789.0,2281.0,1.6644575595855713,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7095,954.0,1236.0,1349.0,1706.0,1.9065145254135132,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7097,699.0,927.0,1097.0,1522.0,1.6382392644882202,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7099,826.0,1150.0,1336.0,1703.0,1.6076195240020752,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_7129,1006.0,1267.0,1605.0,2175.0,1.7656434774398804,"{""type"":""MultiPoint"",""coordinates"":[]}"
